Region;SubRegion;Country;CountryCode;Year;DrugGroup;Drug;SpecificDrugName;KgEquivalent;Comment
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2013;ATS;Methamphetamine;;0;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2014;Opioids;Heroin;;24;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2014;Cannabis-type;Marijuana (herb);;723;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2014;Cannabis-type;Hashish (resin);;5;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2014;ATS;Ecstasy-type substances;;0;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2014;ATS;Amphetamine;;1;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2014;ATS;Amphetamine;;0;
Europe;South-Eastern Europe (including Turkey);The former Yugoslav Republic of Macedonia;MKD;2014;Substances not under international control;Other Plant-based substances;Mushrooms;0;
Europe;Eastern Europe;Republic of Moldova;MDA;2014;Opioids;Illicit morphine;;0;
Europe;Eastern Europe;Republic of Moldova;MDA;2014;Opioids;Other illicit opiates;Acetylised opium;0;
Europe;Eastern Europe;Republic of Moldova;MDA;2014;Cannabis-type;Hashish (resin);;0;
Europe;Eastern Europe;Republic of Moldova;MDA;2014;Cocaine-type;Cocaine salts;;0;
Europe;South-Eastern Europe (including Turkey);Montenegro;MNE;2014;Cannabis-type;Marijuana (herb);;776;
Europe;South-Eastern Europe (including Turkey);Montenegro;MNE;2014;Cannabis-type;Hashish (resin);;0;
Europe;South-Eastern Europe (including Turkey);Montenegro;MNE;2014;Cocaine-type;Cocaine salts;;228;
Asia;Central Asia and Transcaucasia;Tajikistan;TJK;2013;Opioids;Pharmaceutical opioids;Methadone;0;
Asia;Central Asia and Transcaucasia;Tajikistan;TJK;2014;Opioids;Pharmaceutical opioids;Methadone;0;
Asia;Central Asia and Transcaucasia;Tajikistan;TJK;2014;Sedatives and Tranquillizers;Barbiturates;Phenobarbital (Luminal);0;
Asia;Central Asia and Transcaucasia;Tajikistan;TJK;2014;Sedatives and Tranquillizers;Benzodiazepines;Phenazepam;0;
Asia;Central Asia and Transcaucasia;Turkmenistan;TKM;2014;Non-specified;Psychotropic substances;;0;
Europe;Eastern Europe;Ukraine;UKR;2012;Cannabis-type;Marijuana (herb);;8001;
Europe;Eastern Europe;Ukraine;UKR;2014;Cannabis-type;Marijuana (herb);;2172;
Europe;Eastern Europe;Ukraine;UKR;2014;Opioids;Poppy plants;Poppy straw;384;
Europe;Eastern Europe;Ukraine;UKR;2014;Cocaine-type;Cocaine salts;;0;
Europe;Eastern Europe;Ukraine;UKR;2014;Precursors;Acetic anhydride;;1504;
Europe;Eastern Europe;Ukraine;UKR;2014;Precursors;Other precursors;Acetone;1;
Europe;Eastern Europe;Ukraine;UKR;2014;Precursors;Ephedrine;;10;
Europe;Eastern Europe;Ukraine;UKR;2014;Precursors;Other precursors;Hydrochloric acid;80;
Europe;Eastern Europe;Ukraine;UKR;2014;Precursors;Other precursors;Sulphuric acid;583;
Europe;Eastern Europe;Ukraine;UKR;2014;Precursors;Other precursors;Toluol;2;
Europe;South-Eastern Europe (including Turkey);Albania;ALB;2013;Opioids;Heroin;;47;
Europe;South-Eastern Europe (including Turkey);Albania;ALB;2013;Cannabis-type;Marijuana (herb);;20673;
Asia;Central Asia and Transcaucasia;Georgia;GEO;2014;ATS;Methamphetamine;;0;
Europe;South-Eastern Europe (including Turkey);Montenegro;MNE;2013;Cocaine-type;Cocaine salts;;0;
Europe;South-Eastern Europe (including Turkey);Montenegro;MNE;2013;Opioids;Heroin;;7;
Europe;South-Eastern Europe (including Turkey);Montenegro;MNE;2012;Cocaine-type;Cocaine salts;;0;
Europe;South-Eastern Europe (including Turkey);Montenegro;MNE;2012;Opioids;Heroin;;8;
Europe;Western and Central Europe;Belgium;BEL;2012;Substances not under international control;Plant-based NPS;Khat;1300;
Africa;Northern Africa;Morocco;MAR;2015;Non-specified;Psychotropic substances;;3;
Asia;Near and Middle East/ South-West Asia;Pakistan;PAK;2014;ATS;Ecstasy-type substances;;1;
Asia;Near and Middle East/ South-West Asia;Pakistan;PAK;2014;Precursors;Acetic anhydride;;38200;
Asia;Near and Middle East/ South-West Asia;Iran (Islamic Republic of);IRN;2014;Cannabis-type;Hashish (resin);;77828;
Asia;Near and Middle East/ South-West Asia;Iran (Islamic Republic of);IRN;2014;Opioids;Heroin;;13459;
Asia;Near and Middle East/ South-West Asia;Iran (Islamic Republic of);IRN;2014;Opioids;Opium;;393013;
Asia;Near and Middle East/ South-West Asia;Iran (Islamic Republic of);IRN;2014;Opioids;Illicit morphine;;12717;
Asia;Near and Middle East/ South-West Asia;Iran (Islamic Republic of);IRN;2014;ATS;Methamphetamine;;2644;
Africa;Northern Africa;Sudan;SDN;2012;ATS;Amphetamine;Captagon;1;
Africa;Northern Africa;Sudan;SDN;2012;Substances not under international control;Other prescription medicines;Trihexyphenidyle;1;
Africa;Northern Africa;Sudan;SDN;2012;Cannabis-type;Cannabis plants;;23988;
Africa;Northern Africa;Sudan;SDN;2012;Substances not under international control;Plant-based NPS;Khat;1305;
Africa;Northern Africa;Sudan;SDN;2012;Opioids;Pharmaceutical opioids;Tramadol;0;
Africa;Northern Africa;Sudan;SDN;2013;ATS;Amphetamine;Captagon;0;
Africa;Northern Africa;Sudan;SDN;2013;Substances not under international control;Other prescription medicines;Trihexyphenidyle;0;
Africa;Northern Africa;Sudan;SDN;2013;Cannabis-type;Cannabis plants;;13630;
Africa;Northern Africa;Sudan;SDN;2013;Substances not under international control;Plant-based NPS;Khat;3129;
Africa;Northern Africa;Sudan;SDN;2013;Opioids;Heroin;;3;
Africa;Northern Africa;Sudan;SDN;2013;Opioids;Pharmaceutical opioids;Tramadol;11;
Africa;Northern Africa;Sudan;SDN;2014;ATS;Amphetamine;Captagon;3543;
Africa;Northern Africa;Sudan;SDN;2014;Substances not under international control;Other prescription medicines;Trihexyphenidyle;0;
Africa;Northern Africa;Sudan;SDN;2014;Cannabis-type;Cannabis plants;;10314;
Africa;Northern Africa;Sudan;SDN;2014;Cannabis-type;Cannabis seed;;630;
Africa;Northern Africa;Sudan;SDN;2014;Substances not under international control;Plant-based NPS;Khat;2124;
Africa;Northern Africa;Sudan;SDN;2014;Opioids;Pharmaceutical opioids;Tramadol;2;
Europe;Western and Central Europe;England;GBR;2013;ATS;Amphetamine;;1730;Financial year 2013/14.
Europe;Western and Central Europe;England;GBR;2013;ATS;Ecstasy-type substances;;115;Financial year 2013/14.
Europe;Western and Central Europe;England;GBR;2013;Cannabis-type;Cannabis plants;;48465;Financial year 2013/14.
Europe;Western and Central Europe;England;GBR;2013;Cannabis-type;Hashish (resin);;1134;Financial year 2013/14.
Europe;Western and Central Europe;England;GBR;2013;Cannabis-type;Marijuana (herb);;18705;Financial year 2013/14.
Europe;Western and Central Europe;England;GBR;2013;Cocaine-type;Cocaine salts;;3562;Financial year 2013/14.
Europe;Western and Central Europe;England;GBR;2013;Cocaine-type;Crack;;50;Financial year 2013/14.
Europe;Western and Central Europe;England;GBR;2013;Opioids;Heroin;;785;Financial year 2013/14.
Europe;Western and Central Europe;England;GBR;2013;Substances not under international control;Ketamine and phencyclidine-type substances;Ketamine;357;Financial year 2013/14.
Europe;Western and Central Europe;England;GBR;2013;ATS;Other stimulants;Mephedrone (4-methylmethcathinone, 4-MMC);154;Financial year 2013/14.
Asia;Central Asia and Transcaucasia;Kyrgyzstan;KGZ;2013;Cannabis-type;Cannabis plants;;12946;
Asia;Central Asia and Transcaucasia;Kyrgyzstan;KGZ;2013;Non-specified;Non-specified;Pharmaceuticals;0;
Asia;Central Asia and Transcaucasia;Kyrgyzstan;KGZ;2013;Opioids;Poppy plants;;146;
Asia;Central Asia and Transcaucasia;Kyrgyzstan;KGZ;2013;Opioids;Poppy plants;Poppy straw;2;
Asia;Central Asia and Transcaucasia;Kyrgyzstan;KGZ;2013;Precursors;Non-specified precursors;;4386;
Asia;Central Asia and Transcaucasia;Kyrgyzstan;KGZ;2013;Substances not under international control;Other substances not under int. control;;4;
Asia;Central Asia and Transcaucasia;Kyrgyzstan;KGZ;2012;Non-specified;Non-specified;Pharmaceuticals;0;
Asia;Central Asia and Transcaucasia;Kyrgyzstan;KGZ;2012;Opioids;Poppy plants;;399;
Asia;Central Asia and Transcaucasia;Kyrgyzstan;KGZ;2012;Opioids;Poppy plants;Poppy straw;1;
Asia;Central Asia and Transcaucasia;Kyrgyzstan;KGZ;2012;Precursors;Non-specified precursors;;10171;
Asia;Central Asia and Transcaucasia;Kyrgyzstan;KGZ;2012;Substances not under international control;Other substances not under int. control;;178;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2014;Cannabis-type;Other types of cannabis;Tetrahydrocannabinol (THC);0;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;Opioids;Poppy plants;Poppy straw;0;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;Opioids;Other illicit opiates;Acetylised opium;0;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;Opioids;Other illicit opioids;Desomorphine;0;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;ATS;Other stimulants;Mephedrone (4-methylmethcathinone, 4-MMC);0;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;Cannabis-type;Synthetic cannabinoids under international control;AM-2201;0;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;Cannabis-type;Synthetic cannabinoids under international control;JWH - 018;0;
Europe;Eastern Europe;Republic of Moldova;MDA;2013;Opioids;Other illicit opiates;Acetylised opium;3;
Europe;Eastern Europe;Republic of Moldova;MDA;2012;Opioids;Other illicit opiates;Acetylised opium;2;
Asia;Central Asia and Transcaucasia;Tajikistan;TJK;2013;Sedatives and Tranquillizers;Benzodiazepines;Phenazepam;0;
Asia;Central Asia and Transcaucasia;Tajikistan;TJK;2013;Non-specified;Non-specified;Pharmaceuticals;0;
Asia;Southern Asia;India;IND;2014;Cannabis-type;Marijuana (herb);;108300;
Asia;Southern Asia;India;IND;2014;Cannabis-type;Hashish (resin);;2281;
Asia;Southern Asia;India;IND;2014;Cannabis-type;Other types of cannabis;;116;
Asia;Southern Asia;India;IND;2014;Opioids;Heroin;;1380;
Asia;Southern Asia;India;IND;2014;Opioids;Opium;;2063;
Asia;Southern Asia;India;IND;2014;Opioids;Illicit morphine;;26;
Asia;Southern Asia;India;IND;2014;Opioids;Poppy plants;;3770;
Asia;Southern Asia;India;IND;2014;Cocaine-type;Cocaine salts;;15;
Asia;Southern Asia;India;IND;2014;ATS;Amphetamine;;166;
Asia;Southern Asia;India;IND;2014;ATS;Amphetamine;;17;
Asia;Southern Asia;India;IND;2014;ATS;Methamphetamine;;30;
Asia;Southern Asia;India;IND;2014;ATS;Methamphetamine;;1;
Asia;Southern Asia;India;IND;2014;ATS;Ecstasy-type substances;;0;
Asia;Southern Asia;India;IND;2014;ATS;Ecstasy-type substances;;0;
Asia;Southern Asia;India;IND;2014;Sedatives and Tranquillizers;Benzodiazepines;;96;
Asia;Southern Asia;India;IND;2014;Sedatives and Tranquillizers;Benzodiazepines;;11;
Asia;Southern Asia;India;IND;2014;Sedatives and Tranquillizers;Barbiturates;;15;
Asia;Southern Asia;India;IND;2014;Sedatives and Tranquillizers;Methaqualone;;54;
Asia;Southern Asia;India;IND;2014;Sedatives and Tranquillizers;Benzodiazepines;Alprazolam (Xanax);5;
Asia;Southern Asia;India;IND;2014;Opioids;Pharmaceutical opioids;Buprenorphine;3632;
Asia;Southern Asia;India;IND;2014;Hallucinogens;LSD;;0;
Asia;Southern Asia;India;IND;2014;Substances not under international control;Ketamine and phencyclidine-type substances;Ketamine;40;
Asia;Southern Asia;India;IND;2014;Precursors;Non-specified precursors;;6293;
Asia;Southern Asia;India;IND;2014;Precursors;Non-specified precursors;;0;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;Cannabis-type;Marijuana (herb);;23;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;Cannabis-type;Hashish (resin);;0;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;Cannabis-type;Cannabis plants;;509;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;Cannabis-type;Cannabis seed;;4;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;Opioids;Opium;;0;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;Opioids;Other illicit opioids;;2;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;Cocaine-type;Crack;;0;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;ATS;Non-specified ATS;;64;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;ATS;Amphetamine;;0;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;ATS;Methamphetamine;;48;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;ATS;Ecstasy-type substances;;0;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;Cannabis-type;Synthetic cannabinoids under international control;JWH - 018;0;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;ATS;Methamphetamine;YABA;1;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;Cannabis-type;Synthetic cannabinoids under international control;AM-2201;0;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;Substances not under international control;Synthetic cannabinoids (Spice);5F-PB-22;7;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;Sedatives and Tranquillizers;Other sedatives and tranquillizers;Zolpidem;0;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;Hallucinogens;LSD;;0;
Asia;East and South-East Asia;Republic of Korea;KOR;2014;Hallucinogens;Other Hallucinogens;25C-NBOMe (NBOMe-2C-C, 2C-C-NBOMe, Cimbi-82);0;
Asia;Near and Middle East/ South-West Asia;Afghanistan;AFG;2014;Opioids;Illicit morphine;;6369;
Asia;Southern Asia;India;IND;2014;Precursors;Acetic anhydride;;54;
Asia;East and South-East Asia;Philippines;PHL;2014;Cannabis-type;Hashish (resin);;0;
Asia;East and South-East Asia;Philippines;PHL;2014;Cannabis-type;Marijuana (herb);;898;
Africa;Eastern Africa;United Republic of Tanzania;TZA;2014;Cannabis-type;Marijuana (herb);;81318;
Africa;Eastern Africa;United Republic of Tanzania;TZA;2014;Cocaine-type;Cocaine salts;;45;
Africa;Eastern Africa;United Republic of Tanzania;TZA;2014;Opioids;Heroin;;400;
Africa;Eastern Africa;United Republic of Tanzania;TZA;2014;Substances not under international control;Plant-based NPS;Khat;15740;
Africa;Eastern Africa;United Republic of Tanzania;TZA;2013;Cannabis-type;Marijuana (herb);;85840;
Africa;Eastern Africa;United Republic of Tanzania;TZA;2013;Cocaine-type;Cocaine salts;;36;
Africa;Eastern Africa;United Republic of Tanzania;TZA;2013;Substances not under international control;Plant-based NPS;Khat;12820;
Europe;Western and Central Europe;England;GBR;2013;Opioids;Pharmaceutical opioids;Methadone;4;Financial year 2013/14. England and Wales only.
Europe;Western and Central Europe;England;GBR;2013;Sedatives and Tranquillizers;Benzodiazepines;;4;Financial year 2013/14. England and Wales only.
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;Cannabis-type;Marijuana (herb);;8;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;Cannabis-type;Hashish (resin);;0;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;Cannabis-type;Cannabis plants;;10;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;Cannabis-type;Cannabis oil;;0;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;Opioids;Heroin;;0;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;Opioids;Opium;Raw and prepared;4;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;Opioids;Pharmaceutical opioids;Codeine;0;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;Opioids;Pharmaceutical opioids;Buprenorphine;0;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;Cocaine-type;Cocaine salts;;26;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;ATS;Amphetamine;;0;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;ATS;Methamphetamine;;8;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;ATS;Ecstasy-type substances;;0;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;ATS;Ecstasy-type substances;MDMA;1;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;Sedatives and Tranquillizers;Benzodiazepines;Lorazepam (Ativan, Temesta);0;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;Sedatives and Tranquillizers;Benzodiazepines;Diazepam (stesolid);0;
Asia;Central Asia and Transcaucasia;Armenia;ARM;2015;Opioids;Pharmaceutical opioids;Tramadol;0;
Africa;Northern Africa;Algeria;DZA;2015;Cannabis-type;Hashish (resin);;126686;
Africa;Northern Africa;Algeria;DZA;2015;Cannabis-type;Cannabis plants;;57;
Africa;Northern Africa;Algeria;DZA;2015;Cannabis-type;Cannabis seed;;0;
Africa;Northern Africa;Algeria;DZA;2015;Opioids;Heroin;;3;
Africa;Northern Africa;Algeria;DZA;2015;Opioids;Opium;Raw and prepared;0;
Africa;Northern Africa;Algeria;DZA;2015;Cocaine-type;Cocaine salts;;88;
Africa;Northern Africa;Algeria;DZA;2015;Cocaine-type;Crack;;0;
Africa;Northern Africa;Algeria;DZA;2015;ATS;Non-specified ATS;;159;
Europe;Western and Central Europe;Belgium;BEL;2015;Cannabis-type;Marijuana (herb);;764;
Europe;Western and Central Europe;Belgium;BEL;2015;Cannabis-type;Hashish (resin);;7045;
Europe;Western and Central Europe;Belgium;BEL;2015;Cannabis-type;Cannabis oil;;1;
Europe;Western and Central Europe;Belgium;BEL;2015;Cannabis-type;Cannabis seed;;0;
Europe;Western and Central Europe;Belgium;BEL;2015;Cannabis-type;Non-specified cannabis-type;;5;
Europe;Western and Central Europe;Belgium;BEL;2015;Opioids;Heroin;;121;
Europe;Western and Central Europe;Belgium;BEL;2015;Opioids;Opium;Raw and prepared;1;
Europe;Western and Central Europe;Belgium;BEL;2015;Opioids;Illicit morphine;;1;
Europe;Western and Central Europe;Belgium;BEL;2015;Opioids;Illicit morphine;;0;
Europe;Western and Central Europe;Belgium;BEL;2015;Cocaine-type;Cocaine salts;;17487;
Europe;Western and Central Europe;Belgium;BEL;2015;ATS;Amphetamine;;69;
Europe;Western and Central Europe;Belgium;BEL;2015;ATS;Methamphetamine;;4;
Europe;Western and Central Europe;Belgium;BEL;2015;ATS;Ecstasy-type substances;;16;
Europe;Western and Central Europe;Belgium;BEL;2015;ATS;Prescription stimulants;Methylphenidate (Ritalin, Concerta);0;
Europe;Western and Central Europe;Belgium;BEL;2015;ATS;ATS;Amphetamine/methamphetamine;5;
Europe;Western and Central Europe;Belgium;BEL;2015;ATS;Ecstasy-type substances;MDMA;9;
Europe;Western and Central Europe;Belgium;BEL;2015;ATS;Other stimulants;Mephedrone (4-methylmethcathinone, 4-MMC);0;
Europe;Western and Central Europe;Belgium;BEL;2015;Sedatives and Tranquillizers;Benzodiazepines;;0;
Europe;Western and Central Europe;Belgium;BEL;2015;Sedatives and Tranquillizers;Barbiturates;;0;
Europe;Western and Central Europe;Belgium;BEL;2015;Sedatives and Tranquillizers;GHB;;30;
Europe;Western and Central Europe;Belgium;BEL;2015;Substances not under international control;Ketamine and phencyclidine-type substances;Ketamine;2;
Europe;Western and Central Europe;Belgium;BEL;2015;Hallucinogens;LSD;;1;
